amount,is_new_recipient,country,device_type,device_trust_score,transaction_hour,prior_transaction_count,is_fraud
612.47,1,IN,atm,91.0,18,16,0
1941.15,0,AE,web,98.5,10,94,0
1817.6,0,AE,mobile,65.8,9,156,0
27.47,0,SA,web,76.5,10,69,0
351.95,0,SA,web,66.7,21,134,0
1692.2,0,IN,mobile,65.1,13,19,0
1521.63,0,AE,atm,79.7,14,90,0
3432.9,0,SA,web,61.9,11,135,0
2357.65,1,SA,atm,67.9,8,108,0
1786.13,0,SA,atm,67.4,6,94,0
120.3,0,UK,web,70.3,18,196,0
1907.0,0,UK,mobile,65.1,18,96,0
102.85,0,SA,atm,88.9,7,36,0
363.89,0,SA,mobile,69.8,7,37,0
88.44,0,SA,mobile,89.6,19,89,0
457.49,0,NG,web,80.9,18,159,0
680.11,0,SA,mobile,84.6,6,137,0
1552.44,1,US,mobile,96.5,8,153,0
735.7,0,SA,web,91.0,19,40,0
361.79,0,SA,web,66.2,6,122,0
1795.29,0,AE,atm,64.7,19,135,0
605.18,0,SA,atm,61.8,14,191,0
81.29,0,US,mobile,60.8,9,108,0
781.26,0,SA,mobile,83.9,16,156,0
295.32,0,SA,mobile,85.3,9,120,0
376.91,0,SA,atm,74.5,15,7,0
561.45,0,SA,web,76.1,16,98,0
270.81,0,SA,web,80.5,15,84,0
259.75,0,SA,web,69.9,7,169,0
1272.97,0,SA,web,67.3,10,144,0
15167.66,1,UK,web,28.0,3,2,1
434.71,0,UK,atm,89.2,6,62,0
2857.4,0,SA,atm,62.5,19,16,0
323.74,0,SA,web,87.0,6,5,0
478.25,0,SA,mobile,79.3,15,119,0
2471.8,0,SA,atm,72.5,17,74,0
261.9,0,SA,mobile,72.7,13,66,0
1208.46,0,SA,mobile,76.8,16,57,0
210.78,0,PK,web,74.8,18,191,0
494.06,1,SA,mobile,77.8,9,42,0
5752.52,0,SA,mobile,73.5,13,111,0
641.9,0,EG,atm,75.8,12,91,0
809.2,1,SA,web,0.9,4,0,1
1283.92,0,SA,web,91.1,6,182,0
62.63,0,SA,atm,78.4,15,131,0
421.93,0,NG,web,63.5,9,183,0
376.72,0,SA,web,79.8,19,92,0
1873.83,0,SA,mobile,69.7,20,52,0
1621.27,0,IN,web,63.8,18,126,0
270.46,1,SA,web,93.4,14,184,0
397.95,0,SA,mobile,83.2,7,15,0
4371.39,0,SA,web,74.0,6,95,0
1779.09,0,EG,mobile,79.1,14,88,0
599.41,0,SA,atm,87.2,13,56,0
829.04,0,IN,atm,93.7,6,184,0
1565.47,0,SA,atm,96.4,6,153,0
382.27,0,SA,web,78.2,17,109,0
6801.24,0,UK,atm,91.3,6,82,0
527.29,1,SA,web,64.2,20,196,0
342.49,0,UK,mobile,98.0,21,170,0
873.01,0,US,atm,72.9,21,87,0
895.18,0,SA,web,75.6,10,66,0
567.01,0,SA,mobile,63.9,12,157,0
202.06,0,PK,atm,63.3,21,51,0
1162.25,0,IN,web,84.6,6,89,0
1197.8,0,SA,web,98.9,21,48,0
995.36,0,IN,mobile,92.9,12,185,0
234.33,0,SA,mobile,91.7,12,171,0
407.81,0,SA,web,70.5,16,20,0
513.99,1,SA,web,93.2,19,40,0
2856.86,0,SA,mobile,66.3,13,181,0
520.32,0,SA,atm,90.5,12,54,0
340.06,0,SA,mobile,85.9,12,52,0
1877.09,0,SA,web,97.8,10,45,0
891.1,0,EG,mobile,79.3,21,196,0
155.95,0,SA,atm,77.0,16,71,0
1894.92,1,SA,atm,79.0,19,191,0
850.51,0,SA,web,87.1,9,5,0
625.41,0,SA,atm,97.2,15,99,0
4760.54,0,SA,web,74.0,8,55,0
645.59,1,SA,mobile,66.3,8,37,0
608.65,0,SA,atm,97.8,15,89,0
220.37,1,SA,atm,73.2,13,75,0
931.24,0,SA,web,79.2,9,177,0
569.08,0,SA,atm,83.4,20,92,0
164.97,0,SA,mobile,94.1,21,67,0
173.59,0,SA,web,84.0,17,156,0
5462.45,1,PK,web,47.3,3,6,1
328.74,0,SA,web,73.0,21,138,0
250.14,0,SA,atm,63.5,6,96,0
178.07,0,SA,mobile,90.7,12,73,0
588.21,0,SA,atm,78.8,17,187,0
508.54,0,UK,atm,82.5,7,34,0
596.93,0,SA,atm,98.0,21,161,0
5141.68,0,SA,atm,86.1,20,121,0
1136.91,0,EG,web,82.5,9,112,0
734.54,0,SA,web,68.0,17,194,0
1046.24,1,AE,mobile,74.7,15,132,0
934.37,0,SA,mobile,64.1,10,148,0
960.8,0,SA,mobile,93.1,7,106,0
1565.33,1,SA,atm,95.4,6,40,0
1321.45,0,SA,atm,95.3,7,171,0
146.47,0,SA,mobile,88.7,21,6,0
790.77,0,SA,atm,68.7,21,111,0
661.87,0,SA,atm,73.6,15,6,0
490.02,0,SA,atm,97.5,12,35,0
319.13,1,NG,web,85.9,10,173,0
1410.96,0,SA,web,81.8,14,43,0
974.24,0,SA,atm,65.5,8,145,0
1062.92,0,SA,atm,64.0,9,151,0
2266.83,0,AE,mobile,92.4,11,46,0
3214.47,0,AE,atm,83.3,14,79,0
124.27,0,SA,atm,80.5,17,171,0
1787.16,0,SA,web,71.4,13,136,0
619.74,0,SA,mobile,68.0,17,128,0
9876.63,0,SA,atm,63.7,18,10,0
735.64,0,AE,web,72.0,7,13,0
391.54,0,PK,web,94.0,20,61,0
441.27,0,SA,mobile,94.3,11,181,0
870.19,0,SA,atm,69.4,10,109,0
368.94,0,SA,mobile,96.2,18,130,0
452.6,0,SA,web,64.2,20,176,0
569.05,0,SA,web,79.9,18,92,0
713.43,0,PK,web,64.7,7,138,0
2979.72,0,AE,web,91.5,13,5,0
1612.72,0,SA,atm,83.6,19,36,0
781.64,0,SA,web,84.8,19,179,0
763.33,0,PK,atm,72.7,15,155,0
49.13,1,PK,atm,95.0,8,102,0
1272.99,0,AE,web,71.3,17,64,0
879.27,0,EG,atm,82.3,21,195,0
298.85,0,EG,web,77.7,11,180,0
658.26,0,SA,web,79.3,9,108,0
473.43,0,SA,atm,71.7,6,84,0
776.39,0,SA,atm,86.7,7,171,0
9945.67,1,EG,mobile,25.8,22,4,1
312.14,0,SA,web,68.2,8,156,0
85.06,0,PK,web,91.5,21,195,0
340.87,1,SA,web,68.7,8,7,0
565.56,0,NG,atm,86.3,9,123,0
299.95,0,SA,atm,69.9,15,143,0
544.48,0,NG,web,64.7,21,170,0
1043.97,1,AE,atm,62.5,6,81,0
500.19,0,IN,mobile,97.9,19,61,0
827.74,0,SA,atm,96.2,20,37,0
437.26,0,SA,web,60.2,18,20,0
744.27,1,SA,atm,84.6,19,39,0
251.66,0,SA,web,65.6,11,87,0
385.42,0,SA,atm,86.3,6,143,0
1063.27,0,SA,atm,79.2,14,14,0
2301.86,0,AE,atm,82.7,8,55,0
931.02,1,SA,mobile,90.0,14,81,0
3944.52,0,IN,web,60.6,7,22,0
544.61,0,SA,web,82.4,20,144,0
1081.83,0,SA,web,72.0,10,34,0
474.29,0,UK,atm,91.8,12,57,0
1873.41,0,AE,web,73.2,19,41,0
534.89,0,SA,mobile,84.6,13,64,0
1745.29,0,SA,web,69.6,7,150,0
1820.75,0,PK,atm,85.2,16,98,0
2881.0,1,SA,web,82.9,14,73,0
661.37,0,SA,mobile,96.6,6,23,0
474.95,0,SA,atm,86.4,21,191,0
1028.72,0,SA,mobile,85.7,10,28,0
109.04,0,SA,atm,68.2,14,60,0
214.41,0,PK,web,73.8,8,155,0
354.96,0,PK,web,95.6,7,85,0
2315.29,0,PK,web,61.5,7,40,0
1082.58,0,SA,atm,68.3,19,51,0
109.94,0,SA,web,75.4,11,34,0
1433.05,0,IN,atm,98.9,13,98,0
743.61,0,SA,web,76.8,15,41,0
2101.2,0,IN,mobile,79.8,7,45,0
11324.04,1,SA,mobile,71.2,8,66,0
1022.36,1,SA,web,95.3,8,68,0
205.72,1,SA,atm,85.6,12,115,0
1674.72,0,SA,atm,89.6,21,64,0
302.11,0,US,mobile,74.9,12,66,0
244.63,0,SA,web,78.4,16,24,0
1522.88,0,SA,web,88.3,21,75,0
1507.54,0,SA,atm,60.7,11,99,0
434.29,0,PK,web,64.2,16,113,0
446.89,0,SA,atm,76.5,9,162,0
507.28,0,AE,mobile,86.0,17,132,0
706.26,0,SA,mobile,97.0,21,85,0
6720.61,0,AE,web,78.1,7,117,0
1229.58,0,PK,mobile,98.8,10,16,0
544.69,0,SA,mobile,86.4,17,169,0
1571.31,0,NG,atm,72.6,6,115,0
1261.27,0,SA,atm,84.0,10,137,0
1010.36,0,EG,mobile,72.3,11,46,0
231.25,1,AE,atm,97.1,16,166,0
217.38,0,IN,mobile,77.1,13,133,0
713.9,0,EG,atm,63.7,13,78,0
546.14,0,PK,mobile,71.4,17,96,0
192.81,0,SA,web,69.3,6,142,0
299.05,0,SA,mobile,91.0,17,30,0
404.89,0,SA,atm,75.7,20,115,0
2434.81,0,PK,web,97.3,15,98,0
2209.42,0,AE,mobile,79.0,18,44,0
995.39,0,SA,mobile,71.4,14,63,0
574.22,0,PK,mobile,91.4,18,152,0
1661.24,0,SA,web,80.4,21,158,0
1393.94,0,SA,web,67.4,8,100,0
1490.19,0,SA,web,97.8,21,60,0
383.59,1,SA,atm,90.7,16,138,0
261.55,0,SA,mobile,60.5,13,5,0
643.64,0,NG,atm,87.6,7,22,0
670.12,0,SA,mobile,81.7,10,176,0
112.43,1,AE,mobile,71.5,6,77,0
305.99,0,SA,atm,91.9,11,183,0
1369.94,0,PK,atm,72.9,17,198,0
6276.17,1,SA,atm,55.7,22,7,1
1269.14,0,SA,web,71.2,19,185,0
894.98,0,PK,mobile,89.6,13,182,0
1541.37,0,SA,web,84.9,8,100,0
227.21,0,SA,web,93.9,12,88,0
432.51,0,PK,atm,86.0,19,23,0
329.36,0,SA,atm,73.7,20,61,0
617.5,0,SA,mobile,77.5,9,139,0
696.21,1,SA,web,90.6,11,53,0
384.2,0,UK,mobile,86.9,13,119,0
315.22,0,SA,atm,89.5,10,136,0
1334.68,0,IN,web,78.8,8,105,0
573.76,0,NG,web,89.0,21,53,0
584.97,0,SA,mobile,89.5,9,142,0
548.2,0,SA,mobile,88.5,20,21,0
1039.59,0,AE,atm,79.9,10,100,0
817.58,0,SA,atm,91.4,8,128,0
999.21,0,SA,web,84.3,15,13,0
570.86,0,SA,atm,87.0,18,64,0
113.95,0,SA,mobile,65.6,6,51,0
550.35,0,SA,web,65.2,9,194,0
1435.76,0,SA,mobile,91.6,9,148,0
396.57,0,SA,mobile,90.5,15,49,0
461.45,0,UK,atm,84.4,20,158,0
892.26,0,SA,web,89.3,7,73,0
379.21,0,SA,web,98.9,12,54,0
201.63,1,NG,mobile,77.4,10,105,0
1255.07,0,NG,atm,93.5,14,78,0
985.26,0,SA,atm,86.0,11,80,0
4524.27,0,AE,atm,81.4,7,151,0
1343.68,0,AE,web,84.5,20,78,0
49.75,0,SA,mobile,68.7,6,114,0
219.3,0,SA,web,84.6,14,90,0
218.89,0,SA,web,61.7,21,112,0
1060.82,0,SA,mobile,90.0,11,48,0
459.4,0,SA,mobile,80.6,7,196,0
87.6,0,SA,web,79.3,14,77,0
1435.69,0,SA,web,69.0,10,91,0
1230.34,0,SA,atm,80.4,21,130,0
1021.88,0,SA,mobile,64.2,19,155,0
416.63,0,SA,web,80.3,19,114,0
1483.96,0,SA,web,87.0,13,46,0
1224.14,0,SA,atm,81.5,12,136,0
1128.11,0,US,mobile,96.5,17,44,0
135.41,1,SA,atm,93.1,9,47,0
325.7,0,SA,atm,79.1,20,126,0
682.46,0,SA,mobile,65.3,20,70,0
1059.96,0,SA,web,80.1,17,103,0
1288.2,0,AE,atm,64.3,10,184,0
766.86,0,SA,mobile,96.3,15,136,0
5096.45,0,SA,web,92.4,21,33,0
1467.16,0,EG,mobile,85.5,6,174,0
925.9,0,NG,atm,99.2,16,132,0
953.07,0,SA,atm,84.9,7,59,0
430.59,0,AE,mobile,64.8,12,133,0
107.01,0,SA,mobile,71.2,17,41,0
605.47,0,SA,mobile,63.0,7,122,0
3320.15,0,NG,atm,8.8,2,5,1
67.28,1,SA,web,93.1,19,69,0
900.29,0,AE,mobile,66.6,13,180,0
1792.06,0,SA,atm,92.9,11,19,0
85.75,0,SA,web,87.5,21,127,0
352.38,0,SA,mobile,93.6,7,37,0
668.49,0,SA,mobile,73.3,14,39,0
533.24,0,UK,web,72.8,12,10,0
1366.73,0,SA,web,84.0,16,29,0
1497.45,0,SA,atm,91.2,11,139,0
319.0,0,SA,mobile,78.7,6,164,0
1159.38,0,SA,atm,89.6,9,12,0
958.16,0,SA,atm,83.5,14,54,0
1037.05,1,SA,mobile,98.9,7,35,0
4031.67,0,SA,web,71.6,18,160,0
527.26,0,EG,atm,81.6,15,147,0
616.9,1,IN,atm,64.3,11,8,0
248.22,1,SA,mobile,93.3,9,36,0
616.37,0,SA,atm,62.0,19,86,0
1509.27,0,IN,web,77.6,12,76,0
254.02,0,SA,mobile,63.4,17,142,0
303.71,0,SA,mobile,77.6,14,8,0
539.68,0,PK,web,84.4,8,80,0
274.66,0,SA,mobile,80.2,18,21,0
328.54,0,SA,mobile,67.6,6,77,0
165.02,0,SA,mobile,97.4,6,20,0
146.66,0,SA,web,68.4,7,42,0
239.65,0,SA,atm,83.7,7,131,0
646.54,0,SA,atm,72.9,13,198,0
2722.63,0,SA,mobile,86.0,18,146,0
196.16,0,NG,web,75.9,17,77,0
805.58,0,SA,atm,87.1,12,167,0
283.77,0,UK,atm,62.1,13,44,0
1557.61,0,SA,web,88.7,21,50,0
743.91,0,SA,web,69.4,16,58,0
142.87,0,SA,atm,76.8,17,92,0
483.8,0,SA,mobile,88.1,19,142,0
838.79,0,SA,web,82.4,12,157,0
1274.95,0,SA,atm,92.2,7,158,0
855.95,1,SA,atm,83.2,21,60,0
377.65,0,SA,mobile,63.9,14,59,0
601.62,1,SA,atm,73.3,11,41,0
1390.09,0,SA,web,74.4,17,105,0
579.34,0,US,web,99.2,13,150,0
1928.61,0,SA,atm,71.7,18,13,0
557.85,0,EG,web,90.1,21,103,0
161.75,0,SA,web,68.7,19,15,0
652.53,0,AE,mobile,75.6,18,88,0
257.05,0,SA,atm,81.4,20,166,0
512.55,0,SA,web,63.6,20,197,0
3105.89,0,SA,atm,70.5,18,53,0
541.05,0,IN,web,87.0,14,163,0
332.51,0,IN,web,67.8,12,165,0
456.58,1,SA,mobile,73.5,19,198,0
1505.12,0,SA,web,79.9,19,89,0
1352.91,0,SA,atm,99.8,11,72,0
693.0,1,SA,web,95.8,18,85,0
241.86,0,SA,mobile,66.6,18,108,0
166.83,1,SA,web,81.8,15,111,0
933.96,0,SA,web,96.3,16,199,0
9759.04,1,NG,mobile,38.7,1,0,1
1283.59,0,SA,mobile,96.6,15,141,0
309.77,0,SA,web,82.1,16,100,0
914.99,0,SA,atm,89.4,17,147,0
1047.42,0,PK,web,85.2,19,109,0
237.97,1,IN,atm,78.9,14,54,0
639.55,0,SA,web,71.7,13,179,0
278.65,0,SA,atm,74.8,14,110,0
1623.88,1,SA,atm,92.6,11,177,0
91190.26,1,NG,web,30.0,22,3,1
459.54,0,SA,atm,75.8,12,190,0
1619.39,1,IN,mobile,60.9,16,12,0
182.88,0,US,mobile,73.1,14,15,0
191.76,0,SA,web,84.5,12,135,0
457.99,0,AE,mobile,92.1,20,145,0
587.95,0,SA,mobile,67.6,14,138,0
470.14,0,AE,web,68.6,20,160,0
903.0,1,AE,mobile,65.6,9,5,0
390.65,0,SA,atm,65.4,14,197,0
296.23,0,AE,atm,86.0,20,78,0
282.16,0,SA,mobile,91.2,21,22,0
616.13,0,SA,atm,76.4,9,162,0
371.95,0,SA,atm,63.6,9,81,0
835.71,0,SA,web,73.1,10,134,0
2544.74,0,SA,atm,80.0,20,64,0
171.77,0,PK,mobile,76.7,16,53,0
673.11,0,SA,mobile,90.0,7,88,0
2720.71,0,SA,atm,95.3,15,11,0
766.4,0,US,mobile,64.1,10,170,0
696.33,1,SA,web,93.5,20,161,0
1735.21,0,SA,mobile,60.2,8,54,0
1143.27,1,SA,atm,97.3,17,180,0
227.32,0,SA,mobile,91.8,9,46,0
436.62,1,SA,atm,85.9,19,13,0
709.1,0,UK,mobile,95.3,19,138,0
1969.61,0,SA,web,79.5,11,94,0
232.58,0,SA,web,77.6,18,71,0
722.03,0,SA,atm,94.4,13,33,0
864.42,0,SA,atm,69.5,14,24,0
393.43,1,PK,mobile,71.2,15,65,0
1023.45,0,SA,mobile,62.7,7,75,0
347.75,0,SA,mobile,84.7,6,56,0
197.87,1,SA,atm,60.9,19,126,0
346.44,1,SA,mobile,65.7,6,40,0
213.61,0,SA,atm,98.7,20,181,0
156.66,0,SA,atm,68.7,19,39,0
1807.09,0,SA,atm,84.1,8,184,0
844.9,0,SA,web,75.3,7,176,0
739.41,0,SA,mobile,77.4,7,147,0
171.58,0,SA,mobile,84.3,12,42,0
237.53,0,SA,atm,64.2,6,127,0
1465.98,0,AE,mobile,87.3,20,95,0
1222.85,0,AE,web,72.0,16,90,0
1406.81,0,SA,mobile,69.2,8,71,0
1090.64,1,SA,mobile,88.2,10,57,0
198.44,1,SA,atm,90.8,19,34,0
147.46,0,PK,atm,68.8,8,64,0
71.92,1,SA,web,60.5,20,50,0
754.8,0,PK,web,76.0,11,14,0
605.63,1,IN,web,83.7,9,16,0
254.37,0,AE,web,86.0,19,157,0
599.48,0,SA,mobile,80.1,15,125,0
576.94,0,SA,atm,69.1,21,140,0
2027.79,0,SA,mobile,94.7,7,139,0
2349.7,0,SA,mobile,68.9,19,156,0
1178.54,0,IN,web,77.7,10,166,0
205.78,1,SA,web,93.7,16,124,0
3031.02,1,US,mobile,33.1,22,1,1
258.08,0,SA,atm,86.6,8,123,0
6938.32,1,PK,atm,19.8,2,3,1
881.45,0,SA,mobile,63.6,14,153,0
390.62,0,SA,atm,82.1,18,165,0
1091.26,0,UK,web,73.3,8,143,0
721.0,0,SA,atm,60.9,16,151,0
480.43,1,SA,mobile,87.9,7,159,0
8380.19,1,US,mobile,2.0,23,0,1
1567.59,1,PK,atm,89.3,17,11,0
4287.66,0,SA,mobile,77.9,7,158,0
61.03,0,SA,mobile,68.6,15,32,0
2827.82,0,SA,mobile,83.6,16,72,0
2620.21,0,SA,mobile,65.2,8,114,0
738.83,0,EG,atm,81.3,18,58,0
422.68,0,SA,atm,82.2,10,192,0
2979.08,0,SA,web,95.6,16,120,0
795.4,0,NG,atm,66.3,14,143,0
476.28,0,SA,mobile,60.1,20,14,0
1566.68,0,SA,web,64.8,12,117,0
1019.63,0,SA,mobile,73.4,18,129,0
740.82,0,SA,atm,74.8,17,115,0
1110.28,0,SA,mobile,73.4,9,151,0
1261.77,0,AE,mobile,66.7,13,122,0
1661.78,1,SA,mobile,73.0,13,72,0
2198.65,1,PK,web,32.5,23,0,1
353.01,1,SA,mobile,96.0,12,185,0
1709.07,0,AE,web,87.7,14,111,0
1273.92,0,SA,web,73.1,20,17,0
490.47,0,SA,web,86.5,9,52,0
2485.13,0,SA,mobile,76.4,13,30,0
1567.91,0,SA,mobile,74.2,11,93,0
901.59,0,SA,atm,97.6,19,162,0
1444.09,0,AE,web,74.1,7,36,0
1194.19,0,SA,atm,95.6,10,144,0
377.45,0,PK,web,69.1,12,163,0
4484.17,0,SA,web,65.9,8,95,0
381.8,0,NG,web,87.8,21,183,0
2923.56,1,SA,mobile,55.2,0,7,1
1268.16,0,SA,web,66.4,13,167,0
735.61,0,SA,web,84.1,15,31,0
2611.06,0,SA,web,91.7,9,62,0
1019.42,0,PK,mobile,78.3,13,168,0
528.88,1,SA,atm,74.3,18,66,0
2633.6,0,IN,mobile,79.5,9,193,0
227.58,0,UK,mobile,92.3,13,115,0
1259.43,0,SA,atm,76.7,7,84,0
969.81,1,UK,web,92.2,21,80,0
1281.65,0,SA,atm,76.7,9,80,0
749.34,1,SA,mobile,91.3,6,51,0
490.94,0,SA,web,91.2,15,43,0
617.84,0,SA,mobile,87.0,15,160,0
423.61,0,SA,web,91.9,7,79,0
420.32,0,SA,mobile,66.7,9,25,0
1751.21,0,SA,mobile,87.8,14,134,0
179.6,0,SA,atm,69.6,21,114,0
1456.52,0,SA,mobile,69.5,6,153,0
95.57,0,SA,atm,61.1,18,8,0
301.03,0,IN,atm,92.4,6,43,0
390.5,0,PK,mobile,68.9,14,63,0
1171.31,0,SA,mobile,70.6,7,62,0
488.66,0,SA,web,96.0,18,41,0
4460.31,0,IN,web,72.4,10,85,0
7807.19,0,SA,web,95.2,6,8,0
208.09,0,SA,web,77.4,13,71,0
326.94,0,SA,mobile,62.4,12,33,0
836.38,0,PK,atm,96.5,10,103,0
828.99,0,SA,web,83.7,6,156,0
1314.88,1,AE,web,95.7,12,59,0
1076.33,0,SA,atm,97.4,10,160,0
408.92,0,SA,mobile,84.9,17,25,0
797.67,0,SA,web,98.8,19,149,0
2588.83,0,SA,web,85.8,9,20,0
782.65,0,SA,mobile,66.4,9,13,0
1499.36,0,PK,web,86.2,13,83,0
752.41,1,IN,web,79.5,17,89,0
960.89,1,SA,mobile,70.7,6,29,0
787.2,0,SA,atm,83.8,13,95,0
269.03,0,SA,web,80.0,6,148,0
988.49,0,SA,mobile,85.1,13,57,0
507.53,0,AE,atm,84.4,7,181,0
2195.23,0,SA,mobile,68.8,6,16,0
868.72,0,SA,web,85.1,7,146,0
3155.72,0,SA,web,92.9,16,69,0
784.03,0,SA,mobile,82.7,12,63,0
1255.87,0,SA,atm,83.6,14,160,0
2188.69,0,SA,mobile,94.1,14,59,0
715.32,1,SA,atm,66.6,19,149,0
534.69,0,SA,atm,63.5,21,122,0
310.99,0,EG,web,60.0,9,13,0
1249.51,0,AE,atm,86.8,18,45,0
4777.45,0,SA,mobile,60.1,9,93,0
541.81,0,SA,mobile,94.5,18,186,0
310.09,0,SA,atm,89.0,9,14,0
990.61,0,IN,web,65.9,7,168,0
330.9,0,AE,atm,69.4,17,191,0
225.2,0,AE,web,69.1,13,166,0
1216.05,0,SA,mobile,69.3,11,153,0
279.91,0,AE,mobile,79.0,14,120,0
1390.36,0,SA,mobile,66.8,21,95,0
757.68,0,SA,mobile,98.5,15,43,0
810.77,0,SA,atm,83.0,9,75,0
678.28,0,SA,atm,93.6,16,162,0
683.65,0,IN,web,66.1,16,36,0
2485.09,0,SA,web,70.9,16,64,0
144.81,0,SA,atm,81.4,13,10,0
861.26,1,SA,web,72.7,12,104,0
216.47,0,AE,web,61.3,10,71,0
493.22,0,SA,atm,64.4,12,48,0
812.52,0,SA,mobile,72.4,13,80,0
290.72,0,EG,atm,94.8,21,176,0
4061.23,0,US,atm,65.2,8,184,0
589.48,0,SA,atm,80.2,15,151,0
1009.5,0,SA,atm,68.6,13,32,0
1974.54,0,SA,web,72.4,11,108,0
569.98,0,UK,web,90.3,14,194,0
6340.41,0,NG,mobile,16.4,5,6,1
2815.89,0,SA,atm,63.8,15,6,0
270.59,0,SA,web,66.9,16,75,0
1248.12,0,SA,mobile,72.2,14,98,0
5478.98,0,SA,web,90.8,15,26,0
543.94,0,SA,web,65.6,14,93,0
626.88,0,SA,mobile,76.1,11,50,0
127.96,0,PK,atm,82.9,20,53,0
271.22,0,SA,mobile,82.3,18,129,0
2759.0,0,IN,web,90.4,10,43,0
472.5,0,PK,web,74.3,18,83,0
2182.5,0,SA,mobile,90.4,15,197,0
173.88,0,SA,atm,90.4,8,152,0
743.96,0,SA,web,65.5,19,194,0
262.31,0,US,web,60.3,20,190,0
782.13,0,UK,mobile,82.6,20,145,0
1354.03,1,SA,atm,69.4,15,119,0
437.5,0,SA,atm,95.0,16,169,0
829.28,0,SA,web,97.6,12,93,0
447.21,1,SA,atm,93.1,15,110,0
982.6,0,SA,mobile,60.4,14,141,0
712.27,0,SA,atm,82.2,15,13,0
995.93,0,SA,web,96.3,14,82,0
1244.86,0,SA,mobile,92.0,11,146,0
668.7,0,SA,web,88.3,6,122,0
593.11,0,SA,atm,85.3,18,73,0
48.33,0,SA,web,95.9,15,195,0
157.07,1,AE,atm,74.8,13,69,0
783.82,0,SA,atm,89.8,9,72,0
732.58,0,SA,mobile,97.2,6,151,0
2076.57,0,SA,web,85.2,11,94,0
1028.76,1,AE,mobile,82.4,10,50,0
331.08,0,SA,web,81.0,11,143,0
448.18,0,SA,web,85.2,11,114,0
436.01,1,US,mobile,38.4,1,8,1
2352.9,0,EG,mobile,86.1,15,184,0
204.62,1,NG,atm,81.0,14,132,0
291.11,0,SA,atm,75.8,8,199,0
680.96,0,SA,web,87.7,11,136,0
371.89,0,SA,mobile,84.6,18,129,0
374.37,0,SA,atm,71.0,13,43,0
193.69,1,AE,atm,88.8,13,110,0
1974.0,0,SA,mobile,86.4,19,65,0
2134.07,0,SA,web,82.2,10,30,0
148.12,0,SA,web,66.7,21,31,0
3804.65,0,SA,mobile,79.7,17,38,0
710.53,0,SA,mobile,65.1,9,18,0
565.93,0,SA,atm,73.5,11,157,0
423.21,0,PK,mobile,90.1,18,109,0
933.26,0,PK,atm,81.8,21,126,0
1152.2,0,SA,atm,82.9,16,68,0
2497.21,0,SA,atm,84.1,10,116,0
9782.28,1,IN,mobile,31.6,3,6,1
190.61,0,SA,mobile,66.7,6,169,0
753.44,0,SA,atm,70.4,9,196,0
718.47,0,US,atm,86.9,10,36,0
856.77,0,IN,web,82.1,21,117,0
473.94,0,AE,mobile,89.0,16,81,0
2869.95,1,SA,mobile,92.6,10,154,0
375.68,1,SA,web,96.6,8,137,0
1184.82,0,IN,atm,97.6,20,13,0
2614.18,0,AE,web,62.4,15,142,0
1354.88,0,SA,mobile,87.1,7,109,0
1488.99,1,AE,mobile,77.8,21,74,0
112.54,0,SA,atm,84.8,6,155,0
2828.64,0,SA,mobile,68.2,11,179,0
531.01,0,IN,mobile,73.9,6,37,0
482.46,0,NG,atm,67.3,6,181,0
2727.43,0,SA,web,95.6,10,98,0
1048.88,0,SA,atm,78.5,13,35,0
2535.62,0,SA,atm,76.0,15,103,0
814.69,0,SA,web,80.4,21,43,0
360.28,0,PK,mobile,85.4,12,169,0
187.38,0,AE,mobile,82.9,16,127,0
367.74,1,SA,atm,62.6,13,129,0
299.79,0,SA,atm,96.5,13,142,0
758.46,0,SA,web,98.2,8,29,0
397.51,0,PK,atm,71.7,8,99,0
387.15,0,SA,atm,39.0,3,5,1
982.43,0,SA,atm,62.0,19,148,0
1332.44,0,SA,atm,61.8,19,122,0
198.48,0,PK,mobile,84.5,15,99,0
711.21,0,SA,mobile,99.4,20,30,0
325.81,0,UK,web,67.7,16,143,0
1504.48,0,IN,atm,68.4,15,138,0
428.95,0,SA,mobile,85.7,6,16,0
1382.24,1,SA,mobile,80.3,12,29,0
3393.0,0,SA,mobile,73.4,13,69,0
547.78,0,AE,mobile,92.5,9,89,0
15646.43,1,UK,mobile,6.9,22,1,1
126.42,1,SA,web,86.0,8,182,0
452.22,1,PK,web,74.6,10,143,0
345.86,0,US,atm,93.3,12,75,0
1981.29,0,SA,web,65.8,6,109,0
1330.34,0,PK,web,88.5,12,61,0
1999.32,0,SA,web,73.3,18,177,0
131.19,0,AE,mobile,85.8,11,66,0
689.43,0,SA,web,95.5,8,71,0
829.88,1,SA,web,63.4,16,46,0
4827.19,0,SA,web,97.2,16,14,0
373.08,0,SA,atm,82.3,19,50,0
404.83,0,SA,mobile,62.3,12,14,0
1177.6,0,SA,mobile,97.1,6,66,0
642.1,0,UK,web,72.2,6,196,0
542.39,0,SA,mobile,62.6,21,173,0
1568.76,0,SA,mobile,95.7,11,20,0
561.96,0,SA,web,91.5,7,95,0
123.87,0,SA,atm,81.9,21,117,0
1025.86,0,SA,mobile,70.2,12,175,0
1665.27,1,SA,web,76.5,9,122,0
902.29,0,SA,web,77.6,15,193,0
2923.23,1,IN,web,68.5,12,109,0
790.44,0,SA,web,60.9,18,16,0
